DOI,Título,Autores,Año,Citas,Revista
10.1142/s1793351x18400123,Statistical Unigram Analysis for Source Code Repository,"Weifeng Xu, Dianxiang Xu, Abdulrahman Alatawi, Omar El Ariss, Yunkai Liu",2018,0,International Journal of Semantic Computing
10.1142/s1793351x18400184,Exploring Symmetrical and Asymmetrical Dirichlet Priors for Latent Dirichlet Allocation,"Shaheen Syed, Marco Spruit",2018,6,International Journal of Semantic Computing
10.1142/s1793351x07000135,CREATION OF HIGH-RESOLUTION VIDEO PANORAMAS FOR SPORT EVENTS,"C. FEHN, C. WEISSIG, I. FELDMANN, M. MÜLLER, P. EISERT, P. KAUFF, H. BLOSS",2007,5,International Journal of Semantic Computing
10.1142/s1793351x18400111,Evaluating Actors’ Behavior on Social Media,"Yiping Yan, Wei Tu, Xu Ding, Lifeng Sun",2018,0,International Journal of Semantic Computing
10.1142/s1793351x07000275,WHY LAUGHING IS BETTER THAN SMILING,"STEFANO FERRETTI, MARCO ROCCETTI, SILVIA MIRRI, LUDOVICO ANTONIO MURATORI, PAOLA SALOMONI",2007,2,International Journal of Semantic Computing
10.1142/s1793351x19400208,Decrease Product Rating Uncertainty Through Focused Reviews Solicitation,"Nhat X. T. Le, Ryan Rivas, James M. Flegal, Vagelis Hristidis",2019,0,International Journal of Semantic Computing
10.1142/s1793351x1799001x,Author Index Volume 11 (2017),,2017,0,International Journal of Semantic Computing
10.1142/s1793351x10001139,AUTHOR INDEX Volume 4 (2010),,2010,0,International Journal of Semantic Computing
10.1142/s1793351x14020024,Guest Editor's Introduction,David Alfred Ostrowski,2014,0,International Journal of Semantic Computing
10.1142/s1793351x16400122,An Empirical Study of the Textual Content of Online Videos,"Yixin Chen, Wen Wang, Wenbo He, Xiaofeng Li",2016,0,International Journal of Semantic Computing
10.1142/s1793351x15400024,Human Interaction Recognition Using Hierarchical Invariant Features,"Ngoc Nguyen, Atsuo Yoshitaka",2015,2,International Journal of Semantic Computing
10.1142/s1793351x20400139,Unsupervised Learning of Depth and Ego-Motion from Cylindrical Panoramic Video with Applications for Virtual Reality,"Alisha Sharma, Ryan Nett, Jonathan Ventura",2020,0,International Journal of Semantic Computing
