DOI,Título,Autores,Año,Citas,Revista
10.1016/j.datak.2007.10.005,Augmenting the power of LSI in text retrieval: Singular value rescaling,Hua Yan and William I. Grosky and Farshad Fotouhi,2008,10,Data &amp; Knowledge Engineering
10.1016/s0169-023x(22)00125-2,Editorial Board,,2023,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102096,RETRACTED:Pollen risk levels prediction from multi-source historical data,Esso-Ridah Bleza and Valérie Monbet and Pierre-François Marteau,2022,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.07.010,A mathematical analysis of theories of parthood,Carsten Pontow and Rainer Schubert,2006,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.01.004,Benchmarking the effectiveness of sequential pattern mining methods,Hye-Chung Kum and Joong Hyuk Chang and Wei Wang,2007,18,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102045,Corrigendum to “An efficient integer coding index algorithm for multi-scale time information management” [Data Knowl. Eng. 119 (2019) 123–138],Xiaochong Tong and Chengqi Cheng and Rong Wang and Lu Ding and Yong Zhang and Guangling Lai and Lin Wang and Bo Chen,2022,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.01.001,HW-STALKER: A machine learning-based system for transforming QURE-Pagelets to XML,Vladimir Kovalev and Sourav S. Bhowmick and Sanjay Madria,2005,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.05.001,Less is more: A rule-based syntactic simplification module for improved text-to-pictograph translation,Leen Sevens and Vincent Vandeghinste and Ineke Schuurman and Frank Van Eynde,2018,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.01.001,Diamond dicing,Hazel Webb and Daniel Lemire and Owen Kaser,2013,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.10.001,A general framework for subjective information extraction from unstructured English text,Hratch Mangassarian and Hassan Artail,2007,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2014.07.010,SQUALL: The expressiveness of SPARQL 1.1 made available as a controlled natural language,Sébastien Ferré,2014,16,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.11.009,Ontology-driven discourse analysis for information extraction,Philipp Cimiano and Uwe Reyle and Jasmin Šarić,2005,24,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.03.006,A conceptual framework for large-scale ecosystem interoperability and industrial product lifecycles,Matt Selway and Markus Stumptner and Wolfgang Mayer and Andreas Jordan and Georg Grossmann and Michael Schrefl,2017,17,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.11.002,Mining fuzzy periodic association rules,Wan-Jui Lee and Jung-Yi Jiang and Shie-Jue Lee,2008,19,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.12.002,On the evaluation of the decision performance of an incomplete decision table,Yuhua Qian and Chuangyin Dang and Jiye Liang and Haiyun Zhang and Jianmin Ma,2008,26,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.06.011,The applicability of the perturbation based privacy preserving data mining for real-world data,Li Liu and Murat Kantarcioglu and Bhavani Thuraisingham,2008,57,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.03.001,Acquiring knowledge from inconsistent data sources through weighting,Shichao Zhang and Qingfeng Chen and Qiang Yang,2010,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.101756,Building social networking services systems using the relational shared-nothing parallel DBMS,Kyu-Young Whang and Inju Na and Tae-Seob Yun and Jin-Ah Park and Kyu-Hyun Cho and Se-Jin Kim and Ilyeop Yi and Byung Suk Lee,2020,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.08.006,Event identification in web social media through named entity recognition and topic modeling,Konstantinos N. Vavliakis and Andreas L. Symeonidis and Pericles A. Mitkas,2013,37,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00025-2,Similarity-based ranking and query processing in multimedia databases,K. Selçuk Candan and Wen-Syan Li and M. Lakshmi Priya,2000,40,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.02.006,Extending the state-of-the-art of constraint-based pattern discovery,Francesco Bonchi and Claudio Lucchese,2007,41,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00027-7,A general strategy for decomposing topological invariants of spatial databases and an application,Serafino Cicerone and Daniele Frigioni and Paolino Di Felice,2002,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.12.001,System-of-systems support — A bigraph approach to interoperability and emergent behavior,Chris Stary and Dominik Wachholder,2016,17,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.07.007,Modelling and reasoning about security requirements in socio-technical systems,Elda Paja and Fabiano Dalpiaz and Paolo Giorgini,2015,36,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00048-3,How to structure and access XML documents with ontologies,Michael Erdmann and Rudi Studer,2001,51,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00093-4,Freshness-driven adaptive caching for dynamic content Web sites,Wen-Syan Li and Oliver Po and Wang-Pin Hsiung and K. Selçuk Candan and Divyakant Agrawal,2003,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.08.004,Candidate interoperability standards: An ontological overlap analysis,Peter Green and Michael Rosemann and Marta Indulska and Chris Manning,2007,24,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.06.004,General representational automata using deep neural networks,Johnpaul C.I. and Munaga V.N.K. Prasad and S. Nickolas and G.R. Gangadharan,2019,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.07.003,Mining frequent tree-like patterns in large datasets,Tzung-Shi Chen and Shih-Chun Hsu,2007,19,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.04.005,Mining closed patterns in multi-sequence time-series databases,Anthony J.T. Lee and Huei-Wen Wu and Tzu-Yu Lee and Ying-Ho Liu and Kuo-Tay Chen,2009,25,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.07.006,An approach to test-driven development of conceptual schemas,Albert Tort and Antoni Olivé and Maria-Ribera Sancho,2011,13,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.10.004,An approach towards an event-fed solution for slowly changing dimensions in data warehouses with a detailed case study,Tho Manh Nguyen and A. Min Tjoa and Jaromir Nemec and Martin Windisch,2007,12,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102024,A random walk sampling on knowledge graphs for semantic-oriented statistical tasks,Xiaoliang Xu and Qifan Hong and Yuxiang Wang and Jiahui Jin and Xinle Xuan and Tao Fu,2022,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102034,A modified attention mechanism powered by Bayesian Network for user activity analysis and prediction,Alexis Amezaga Hechavarria and M. Omair Shafiq,2022,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.08.004,Frequent patterns in ETL workflows: An empirical approach,Vasileios Theodorou and Alberto Abelló and Maik Thiele and Wolfgang Lehner,2017,13,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00106-x,Retrieving NASA problem reports: a case study in natural language information retrieval,Sebastian van Delden and Fernando Gomez,2004,5,Data &amp; Knowledge Engineering
10.1016/s0169-023x(99)00049-x,Conceptual modeling for data and knowledge management,Guy W. Mineau and Rokia Missaoui and Robert Godinx,2000,33,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.03.006,Methodological guidelines for reusing general ontologies,Mariano Fernández-López and Asunción Gómez-Pérez and Mari Carmen Suárez-Figueroa,2013,18,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.12.002,Performance assessment architecture for collaborative business processes in BPM-SOA-based environment,Maroua Hachicha and Muhammad Fahad and Néjib Moalla and Yacine Ouzrout,2016,16,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.03.002,Large scale instance selection by means of federal instance selection,Aida de Haro-García and Nicolás García-Pedrajas and Juan Antonio Romero del Castillo,2012,17,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.01.012,Using HMM to learn user browsing patterns for focused Web crawling,Hongyu Liu and Jeannette Janssen and Evangelos Milios,2006,35,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.12.002,Document clustering using synthetic cluster prototypes,Argyris Kalogeratos and Aristidis Likas,2011,27,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.07.013,Tailor-made data management for embedded systems: A case study on Berkeley DB,Marko Rosenmüller and Sven Apel and Thomas Leich and Gunter Saake,2009,19,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.08.001,DBFS: An effective Density Based Feature Selection scheme for small sample size and high dimensional imbalanced data sets,Mina Alibeigi and Sattar Hashemi and Ali Hamzeh,2012,52,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.07.002,Mining usage scenarios in business processes: Outlier-aware discovery and run-time prediction,Francesco Folino and Gianluigi Greco and Antonella Guzzo and Luigi Pontieri,2011,45,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.03.007,Events as atomic contracts for component integration,M. Snoeck and W. Lemahieu and F. Goethals and G. Dedene and J. Vandenbulcke,2004,11,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.06.003,Efficient discovery of similarity constraints for matching dependencies,Shaoxu Song and Lei Chen,2013,29,Data &amp; Knowledge Engineering
10.1016/j.datak.2023.102178,In Memoriam — Professor Aditya Ghose,Joerg Evermann and Jennifer Horkoff and Jeffrey Parsons and Vitor Souza,2023,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.05.004,Mechanisms to improve clustering uncertain data with UKmeans,Chuan-Ming Liu and Zhendong Niu and Kuan-Teng Liao,2018,4,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.06.009,Managing requirements conflicts in software product lines: A goal and scenario based approach,Minseong Kim and Sooyong Park and Vijayan Sugumaran and Hwasil Yang,2007,24,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00181-7,Revising aggregation hierarchies in OLAP: a rule-based approach,Mauricio Minuto Espil and Alejandro A. Vaisman,2003,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.08.011,One-to-many data transformations through data mappers,Paulo Carreira and Helena Galhardas and Antónia Lopes and João Pereira,2007,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.10.001,Extracting conceptual relationships from specialized documents,Bowen Hui and Eric Yu,2005,11,Data &amp; Knowledge Engineering
10.1016/j.datak.2003.08.003,The Tripod spatio-historical data model,Tony Griffiths and Alvaro A.A. Fernandes and Norman W. Paton and Robert Barr,2004,23,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.03.004,Cost models for distance joins queries using R-trees,Antonio Corral and Yannis Manolopoulos and Yannis Theodoridis and Michael Vassilakopoulos,2006,13,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.03.003,An integer programming based approach for verification and diagnosis of workflows,Rik Eshuis and Akhil Kumar,2010,13,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.04.001,Sentiment analysis: An automatic contextual analysis and ensemble clustering approach and comparison,Murtadha Talib AL-Sharuee and Fei Liu and Mahardhika Pratama,2018,31,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.12.001,Extraction of fuzzy rules from fuzzy decision trees: An axiomatic fuzzy sets (AFS) approach,Xiaodong Liu and Xinghua Feng and Witold Pedrycz,2013,60,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.03.008,On new scheduling policy for the improvement of firm RTDBSs performances,Samy Semghouni and Laurent Amanton and Bruno Sadeg and Alexandre Berred,2007,8,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.06.006,A natural language interface to a graph-based bibliographic information retrieval system,Yongjun Zhu and Erjia Yan and Il-Yeol Song,2017,10,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.07.002,Efficient mining of generalized association rules with non-uniform minimum support,Ming-Cheng Tseng and Wen-Yang Lin,2007,29,Data &amp; Knowledge Engineering
10.1016/j.datak.2014.07.005,Music genre classification based on local feature selection using a self-adaptive harmony search algorithm,Yin-Fu Huang and Sheng-Min Lin and Huan-Yu Wu and Yu-Siou Li,2014,31,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.11.001,An integer programming approach for the view and index selection problem,Zohreh Asgharzadeh Talebi and Rada Chirkova and Yahya Fathi,2013,11,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.08.002,Research on case retrieval of Bayesian network under big data,Yuan Guo and Yuan Guo and K. Wu,2018,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.11.003,A Guidelines framework for understandable BPMN models,Flavio Corradini and Alessio Ferrari and Fabrizio Fornari and Stefania Gnesi and Andrea Polini and Barbara Re and Giorgio O. Spagnolo,2018,34,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.06.002,A time-dependent model with speed windows for share-a-ride problems: A case study for Tokyo transportation,Phan-Thuan Do and Nguyen-Viet-Dung Nghiem and Ngoc-Quang Nguyen and Quang-Dung Pham,2018,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2016.02.004,Digital factory system for dynamic manufacturing network supporting networked collaborative product development,D. Tchoffa and N. Figay and P. Ghodous and E. Exposito and Lyes Kermad and Thomas Vosgien and A. El Mhamedi,2016,16,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.11.003,Extending the data warehouse for service provisioning data,Yannis Kotidis,2006,6,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00046-0,"An integrated, dual learner for grammars and ontologies",Udo Hahn and Kornél G. Markó,2002,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.07.010,The Baquara2 knowledge-based framework for semantic enrichment and analysis of movement data,Renato Fileto and Cleto May and Chiara Renso and Nikos Pelekis and Douglas Klein and Yannis Theodoridis,2015,54,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.11.002,Load balancing and data placement for multi-tiered database systems,Wen-Syan Li and Daniel C. Zilio and Vishal S. Batra and Calisto Zuzarte and Inderpal Narang,2007,4,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.03.011,Improving range-sum query evaluation on data cubes via polynomial approximation,Alfredo Cuzzocrea,2006,39,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.07.009,Improving web-query processing through semantic knowledge,Jordi Conesa and Veda C. Storey and Vijayan Sugumaran,2008,21,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00053-8,Reasoning for Web document associations and its applications in site map construction,K.Selçuk Candan and Wen-Syan Li,2002,12,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.07.002,BEstream: Batch Capturing with Elliptic Function for One-Pass Data Stream Clustering,Niwan Wattanakitrungroj and Saranya Maneeroj and Chidchanok Lursinsap,2018,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.06.004,Concept and prototype of a collaborative business process environment for document processing,Thomas B. Hodel-Widmer and Klaus R. Dittrich,2005,11,Data &amp; Knowledge Engineering
10.1016/j.datak.2003.03.001,Transaction policies for service-oriented computing,Stefan Tai and Thomas Mikalsen and Eric Wohlstadter and Nirmit Desai and Isabelle Rouvellou,2004,33,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.04.007,Entity matching across heterogeneous data sources: An approach based on constrained cascade generalization,Huimin Zhao and Sudha Ram,2008,14,Data &amp; Knowledge Engineering
